2025-05-11 10:40:55.131 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-05-11 15:08:00.187 [main] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-05-11 15:08:00.187 [main] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2025-05-11 15:08:00.187 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-05-11 15:08:00.202 [main] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1746947280196_127.0.0.1_63094
2025-05-11 15:08:00.202 [main] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-05-11 15:08:00.202 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Notify connected event to listeners.
2025-05-11 15:08:00.202 [main] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$438/0x0000021f42426b88
2025-05-11 15:08:00.202 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.client.naming - Grpc connection connect
2025-05-11 15:08:00.203 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] public registering service xym-cloud-gateway with instance Instance{instanceId='null', ip='10.20.118.174', port=8030, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={management.endpoints.web.base-path=/actuator, IPv6=null, preserved.register.source=SPRING_CLOUD}}
2025-05-11 15:08:00.214 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP xym-cloud-gateway 10.20.118.174:8030 register finished
2025-05-11 15:08:00.262 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-iot, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-iot, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-iot, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.262 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.262 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.262 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-iot, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.262 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.262 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.262 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.262 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:08:00.262 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:08:00.275 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - init new ips(0) service: DEFAULT_GROUP@@xym-cloud-gateway -> []
2025-05-11 15:08:00.275 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-iot -> [{"instanceId":"192.168.194.19#8083#DEFAULT#DEFAULT_GROUP@@xym-cloud-iot","ip":"192.168.194.19","port":8083,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-iot","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD","IPv6":"[2409:8924:a14:25e7:d9e3:4562:fde0:bb31]"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.275 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-user -> [{"instanceId":"10.20.118.174#8032#DEFAULT#DEFAULT_GROUP@@xym-cloud-user","ip":"10.20.118.174","port":8032,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-user","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.282 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-gateway -> []
2025-05-11 15:08:00.284 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-user -> [{"instanceId":"10.20.118.174#8032#DEFAULT#DEFAULT_GROUP@@xym-cloud-user","ip":"10.20.118.174","port":8032,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-user","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.284 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-iot -> [{"instanceId":"192.168.194.19#8083#DEFAULT#DEFAULT_GROUP@@xym-cloud-iot","ip":"192.168.194.19","port":8083,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-iot","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD","IPv6":"[2409:8924:a14:25e7:d9e3:4562:fde0:bb31]"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.288 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-content -> [{"instanceId":"10.20.118.174#8031#DEFAULT#DEFAULT_GROUP@@xym-cloud-content","ip":"10.20.118.174","port":8031,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.288 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-content -> [{"instanceId":"10.20.118.174#8031#DEFAULT#DEFAULT_GROUP@@xym-cloud-content","ip":"10.20.118.174","port":8031,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.349 [main] INFO  c.a.c.n.discovery.NacosDiscoveryHeartBeatPublisher - Start nacos heartBeat task scheduler.
2025-05-11 15:08:00.376 [main] INFO  top.xym.config.GatewayApplication - Started GatewayApplication in 5.811 seconds (process running for 6.938)
2025-05-11 15:08:00.385 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2025-05-11 15:08:00.385 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2025-05-11 15:08:00.388 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] datasource.yaml+DEFAULT_GROUP
2025-05-11 15:08:00.389 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=datasource.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 15:08:00.389 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=datasource.yaml, group=DEFAULT_GROUP
2025-05-11 15:08:00.392 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] common.yaml+DEFAULT_GROUP
2025-05-11 15:08:00.393 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=common.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 15:08:00.393 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common.yaml, group=DEFAULT_GROUP
2025-05-11 15:08:00.766 [nacos-grpc-client-executor-127.0.0.1-29] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Receive server push request, request = NotifySubscriberRequest, requestId = 16
2025-05-11 15:08:00.766 [nacos-grpc-client-executor-127.0.0.1-29] INFO  com.alibaba.nacos.client.naming - new ips(1) service: DEFAULT_GROUP@@xym-cloud-gateway -> [{"instanceId":"10.20.118.174#8030#DEFAULT#DEFAULT_GROUP@@xym-cloud-gateway","ip":"10.20.118.174","port":8030,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.768 [nacos-grpc-client-executor-127.0.0.1-29] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-gateway -> [{"instanceId":"10.20.118.174#8030#DEFAULT#DEFAULT_GROUP@@xym-cloud-gateway","ip":"10.20.118.174","port":8030,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:08:00.775 [nacos-grpc-client-executor-127.0.0.1-29] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Ack server push request, request = NotifySubscriberRequest, requestId = 16
2025-05-11 15:08:00.861 [nacos-grpc-client-executor-127.0.0.1-30] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Receive server push request, request = NotifySubscriberRequest, requestId = 17
2025-05-11 15:08:00.862 [nacos-grpc-client-executor-127.0.0.1-30] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Ack server push request, request = NotifySubscriberRequest, requestId = 17
2025-05-11 15:08:00.863 [nacos-grpc-client-executor-127.0.0.1-31] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Receive server push request, request = NotifySubscriberRequest, requestId = 18
2025-05-11 15:08:00.863 [nacos-grpc-client-executor-127.0.0.1-31] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Ack server push request, request = NotifySubscriberRequest, requestId = 18
2025-05-11 15:08:00.865 [nacos-grpc-client-executor-127.0.0.1-0] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Receive server push request, request = NotifySubscriberRequest, requestId = 19
2025-05-11 15:08:00.865 [nacos-grpc-client-executor-127.0.0.1-0] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Ack server push request, request = NotifySubscriberRequest, requestId = 19
2025-05-11 15:17:08.119 [http-nio-8032-exec-2] INFO  top.xym.framework.security.utils.JwtUtil - 生成 JWT token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3NDY5NDc4MjgsImV4cCI6MTc0NzEyMDYyOCwiaWF0IjoxNzQ2OTQ3ODI4LCJ1c2VySWQiOjF9.YO7q5scyjUvROL9-k96frs8u2DMJZhve83vr0IyxH7E
2025-05-11 15:20:18.592 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2025-05-11 15:20:18.593 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] public deregistering service xym-cloud-user with instance: Instance{instanceId='null', ip='10.20.118.174', port=8032, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
2025-05-11 15:20:18.650 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-05-11 15:20:18.651 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->87130d9f-4213-4d9f-9546-fe70d464460d
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@4903e1a7[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 891]
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@6f91e488[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-05-11 15:20:18.653 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Close current connection 1746945338593_127.0.0.1_57401
2025-05-11 15:20:18.654 [nacos-grpc-client-executor-127.0.0.1-531] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - [1746945338593_127.0.0.1_57401]Ignore complete event,isRunning:false,isAbandon=false
2025-05-11 15:20:18.662 [SpringApplicationShutdownHook] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@58f84784[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 532]
2025-05-11 15:20:18.662 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - shutdown and remove naming rpc client  for uuid ->87130d9f-4213-4d9f-9546-fe70d464460d
2025-05-11 15:20:18.662 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialWatcher - [null] CredentialWatcher is stopped
2025-05-11 15:20:18.663 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialService - [null] CredentialService is freed
2025-05-11 15:20:18.663 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
2025-05-11 15:20:18.669 [SpringApplicationShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-05-11 15:20:18.672 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-05-11 15:20:18.679 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-05-11 15:20:18.679 [SpringApplicationShutdownHook] INFO  c.b.d.d.destroyer.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-05-11 15:20:18.679 [SpringApplicationShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-05-11 15:20:18.765 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2025-05-11 15:20:18.766 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] public deregistering service xym-cloud-content with instance: Instance{instanceId='null', ip='10.20.118.174', port=8031, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
2025-05-11 15:20:18.776 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2025-05-11 15:20:18.777 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-05-11 15:20:18.778 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-05-11 15:20:18.778 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-05-11 15:20:18.778 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-05-11 15:20:18.778 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->bac67bee-7037-4f9e-9e43-4c5227e142b7
2025-05-11 15:20:18.779 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@79acabd5[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 2877]
2025-05-11 15:20:18.780 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-05-11 15:20:18.780 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@7158b5f1[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-05-11 15:20:18.780 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Close current connection 1746939363130_127.0.0.1_49933
2025-05-11 15:20:18.782 [nacos-grpc-client-executor-127.0.0.1-1692] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - [1746939363130_127.0.0.1_49933]Ignore complete event,isRunning:false,isAbandon=false
2025-05-11 15:20:18.786 [SpringApplicationShutdownHook] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@e2aae4d[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 1693]
2025-05-11 15:20:18.786 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - shutdown and remove naming rpc client  for uuid ->bac67bee-7037-4f9e-9e43-4c5227e142b7
2025-05-11 15:20:18.787 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialWatcher - [null] CredentialWatcher is stopped
2025-05-11 15:20:18.787 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialService - [null] CredentialService is freed
2025-05-11 15:20:18.787 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
2025-05-11 15:20:18.805 [SpringApplicationShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-05-11 15:20:18.809 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-05-11 15:20:18.817 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-05-11 15:20:18.817 [SpringApplicationShutdownHook] INFO  c.b.d.d.destroyer.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-05-11 15:20:18.818 [SpringApplicationShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-05-11 15:20:19.236 [nacos-grpc-client-executor-127.0.0.1-360] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Receive server push request, request = NotifySubscriberRequest, requestId = 20
2025-05-11 15:20:19.238 [nacos-grpc-client-executor-127.0.0.1-360] INFO  com.alibaba.nacos.client.naming - removed ips(1) service: DEFAULT_GROUP@@xym-cloud-user -> [{"instanceId":"10.20.118.174#8032#DEFAULT#DEFAULT_GROUP@@xym-cloud-user","ip":"10.20.118.174","port":8032,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-user","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
2025-05-11 15:20:19.238 [nacos-grpc-client-executor-127.0.0.1-360] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-user -> []
2025-05-11 15:20:19.249 [nacos-grpc-client-executor-127.0.0.1-360] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Ack server push request, request = NotifySubscriberRequest, requestId = 20
2025-05-11 15:20:19.338 [nacos-grpc-client-executor-127.0.0.1-361] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Receive server push request, request = NotifySubscriberRequest, requestId = 21
2025-05-11 15:20:19.338 [nacos-grpc-client-executor-127.0.0.1-361] INFO  com.alibaba.nacos.client.naming - removed ips(1) service: DEFAULT_GROUP@@xym-cloud-content -> [{"instanceId":"10.20.118.174#8031#DEFAULT#DEFAULT_GROUP@@xym-cloud-content","ip":"10.20.118.174","port":8031,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
